id,event_id,episode_id,sid,task_id,task_instruction,object_label,window,reference_ready,setting,image,prompt_text_sha256
habit_test_01855,005981_01,005981,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01855.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01856,005981_01,005981,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01856.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01857,005982_01,005982,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01857.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01858,005982_01,005982,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01858.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01859,005983_01,005983,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01859.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01860,005983_01,005983,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01860.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01861,005984_01,005984,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01861.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01862,005984_01,005984,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01862.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01863,005985_01,005985,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01863.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01864,005985_01,005985,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01864.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01865,005986_01,005986,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01865.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01866,005986_01,005986,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01866.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01867,005988_01,005988,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01867.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01868,005988_01,005988,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01868.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01869,005989_01,005989,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01869.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01870,005989_01,005989,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01870.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01871,005990_01,005990,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01871.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01872,005990_01,005990,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01872.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01873,005991_01,005991,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01873.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01874,005991_01,005991,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01874.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01875,005992_01,005992,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01875.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01876,005992_01,005992,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01876.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01877,005993_01,005993,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01877.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01878,005993_01,005993,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01878.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01879,005994_01,005994,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01879.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01880,005994_01,005994,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01880.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01881,005995_01,005995,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01881.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01882,005995_01,005995,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01882.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01883,005996_01,005996,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01883.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01884,005996_01,005996,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01884.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01885,005997_01,005997,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01885.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01886,005997_01,005997,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01886.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01887,005998_01,005998,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01887.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01888,005998_01,005998,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01888.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01889,005999_01,005999,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01889.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01890,005999_01,005999,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01890.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01891,006000_01,006000,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01891.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01892,006000_01,006000,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01892.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01893,006002_01,006002,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01893.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01894,006002_01,006002,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01894.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01895,006003_01,006003,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01895.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01896,006003_01,006003,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01896.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01897,006004_01,006004,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01897.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01898,006004_01,006004,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01898.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01899,006005_01,006005,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01899.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01900,006005_01,006005,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01900.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01901,006006_01,006006,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01901.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01902,006006_01,006006,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01902.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01903,006007_01,006007,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01903.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01904,006007_01,006007,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01904.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01905,006008_01,006008,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01905.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01906,006008_01,006008,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01906.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01907,006010_01,006010,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01907.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01908,006010_01,006010,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01908.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01909,006012_01,006012,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01909.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01910,006012_01,006012,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01910.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01911,006013_01,006013,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01911.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01912,006013_01,006013,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01912.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01913,006014_01,006014,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01913.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01914,006014_01,006014,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01914.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01915,006016_01,006016,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01915.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01916,006016_01,006016,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01916.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01917,006018_01,006018,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01917.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01918,006018_01,006018,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01918.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01919,006019_01,006019,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01919.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01920,006019_01,006019,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01920.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01921,006020_01,006020,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01921.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01922,006020_01,006020,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01922.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01923,006022_01,006022,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01923.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01924,006022_01,006022,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01924.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01925,006024_01,006024,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01925.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01926,006024_01,006024,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01926.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01927,006025_01,006025,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01927.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01928,006025_01,006025,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01928.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01929,006026_01,006026,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01929.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01930,006026_01,006026,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,ready,1,all_five,images/test_image_01930.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
habit_test_01931,006027_01,006027,S8975,task_05,Release the end of the 100 cm Hotel Towel you were holding.,100 cm Hotel Towel,early,0,all_five,images/test_image_01931.jpg,b8f0407343ac0a58665b054916f0b32cda25e10cb3eeb1e5026860f505daf894
